current_density,density_change,occupancy,capacity,average_speed_multiplier,scenario_crowd_size,arrival_rate,future_density_5step,is_critical_risk
16.211,0.0,2075.0,128.0,0.2,15913,82.93719272770804,16.211,1
6.273,0.0,2484.0,396.0,0.2,15913,82.93719272770804,6.273,1
24.785,0.343,4263.0,172.0,0.2,15913,82.93719272770804,26.5,1
22.733,8.954,1955.0,86.0,0.2,15913,82.93719272770804,54.244,1
0.0,0.0,0.0,133.0,1.0,15913,82.93719272770804,8.571,1
0.0,0.0,0.0,207.0,1.0,15913,82.93719272770804,0.0,0
0.0,0.0,0.0,1000.0,1.0,15913,82.93719272770804,0.0,0
16.211,0.0,2075.0,128.0,0.2,15913,82.93719272770804,16.211,1
6.273,0.0,2484.0,396.0,0.2,15913,82.93719272770804,6.273,1
25.128,0.343,4322.0,172.0,0.2,15913,82.93719272770804,26.843,1
31.686,8.953,2725.0,86.0,0.2,15913,82.93719272770804,58.779,1
0.0,0.0,0.0,133.0,1.0,15913,82.93719272770804,11.429,1
0.0,0.0,0.0,207.0,1.0,15913,82.93719272770804,0.0,0
0.0,0.0,0.0,1000.0,1.0,15913,82.93719272770804,0.0,0
16.211,0.0,2075.0,128.0,0.2,15913,82.93719272770804,13.602,1
6.273,0.0,2484.0,396.0,0.2,15913,82.93719272770804,5.432,1
25.471,0.343,4381.0,172.0,0.2,15913,82.93719272770804,27.186,1
40.64,8.954,3495.0,86.0,0.2,15913,82.93719272770804,63.314,1
0.0,0.0,0.0,133.0,1.0,15913,82.93719272770804,14.286,1
0.0,0.0,0.0,207.0,1.0,15913,82.93719272770804,0.0,0
0.0,0.0,0.0,1000.0,1.0,15913,82.93719272770804,0.0,0
16.211,0.0,2075.0,128.0,0.2,15913,82.93719272770804,13.602,1
6.273,0.0,2484.0,396.0,0.2,15913,82.93719272770804,5.432,1
25.814,0.343,4440.0,172.0,0.2,15913,82.93719272770804,27.186,1
45.174,4.534,3885.0,86.0,0.2,15913,82.93719272770804,63.314,1
2.857,2.857,380.0,133.0,0.2,15913,82.93719272770804,14.286,1
0.0,0.0,0.0,207.0,1.0,15913,82.93719272770804,0.0,0
0.0,0.0,0.0,1000.0,1.0,15913,82.93719272770804,0.0,0
16.211,0.0,2075.0,128.0,0.2,15913,82.93719272770804,13.602,1
6.273,0.0,2484.0,396.0,0.2,15913,82.93719272770804,5.432,1
26.157,0.343,4499.0,172.0,0.2,15913,82.93719272770804,27.186,1
49.709,4.535,4275.0,86.0,0.2,15913,82.93719272770804,63.314,1
5.714,2.857,760.0,133.0,0.2,15913,82.93719272770804,14.286,1
0.0,0.0,0.0,207.0,1.0,15913,82.93719272770804,0.0,0
0.0,0.0,0.0,1000.0,1.0,15913,82.93719272770804,0.0,0
16.211,0.0,2075.0,128.0,0.2,15913,82.93719272770804,13.602,1
6.273,0.0,2484.0,396.0,0.2,15913,82.93719272770804,5.432,1
26.5,0.343,4558.0,172.0,0.2,15913,82.93719272770804,27.186,1
54.244,4.535,4665.0,86.0,0.2,15913,82.93719272770804,63.314,1
8.571,2.857,1140.0,133.0,0.2,15913,82.93719272770804,14.286,1
0.0,0.0,0.0,207.0,1.0,15913,82.93719272770804,0.0,0
0.0,0.0,0.0,1000.0,1.0,15913,82.93719272770804,0.0,0
16.211,0.0,2075.0,128.0,0.2,15913,82.93719272770804,13.602,1
6.273,0.0,2484.0,396.0,0.2,15913,82.93719272770804,5.432,1
26.843,0.343,4617.0,172.0,0.2,15913,82.93719272770804,27.186,1
58.779,4.535,5055.0,86.0,0.2,15913,82.93719272770804,63.314,1
11.429,2.858,1520.0,133.0,0.2,15913,82.93719272770804,14.286,1
0.0,0.0,0.0,207.0,1.0,15913,82.93719272770804,0.0,0
0.0,0.0,0.0,1000.0,1.0,15913,82.93719272770804,0.0,0
13.602,-2.609,1741.0,128.0,0.2,15913,82.93719272770804,13.602,1
5.432,-0.841,2151.0,396.0,0.2,15913,82.93719272770804,5.432,1
27.186,0.343,4676.0,172.0,0.2,15913,82.93719272770804,27.186,1
63.314,4.535,5445.0,86.0,0.2,15913,82.93719272770804,63.314,1
14.286,2.857,1900.0,133.0,0.2,15913,82.93719272770804,14.286,1
0.0,0.0,0.0,207.0,1.0,15913,82.93719272770804,0.0,0
0.0,0.0,0.0,1000.0,1.0,15913,82.93719272770804,0.0,0
0.845,0.0,278.0,329.0,0.5,10482,55.662211920760406,4.225,1
0.874,0.0,278.0,318.0,0.2,10482,55.662211920760406,5.245,1
0.0,0.0,0.0,85.0,1.0,10482,55.662211920760406,3.271,1
0.0,0.0,0.0,63.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,250.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
1.69,0.845,556.0,329.0,0.2,10482,55.662211920760406,4.225,1
1.748,0.874,556.0,318.0,0.2,10482,55.662211920760406,5.245,1
0.0,0.0,0.0,85.0,1.0,10482,55.662211920760406,9.812,1
0.0,0.0,0.0,63.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,250.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
2.535,0.845,834.0,329.0,0.2,10482,55.662211920760406,4.225,1
2.623,0.875,834.0,318.0,0.2,10482,55.662211920760406,5.245,1
0.0,0.0,0.0,85.0,1.0,10482,55.662211920760406,16.353,1
0.0,0.0,0.0,63.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,250.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
2.535,0.0,834.0,329.0,0.2,10482,55.662211920760406,4.225,1
3.497,0.874,1112.0,318.0,0.2,10482,55.662211920760406,5.245,1
3.271,3.271,278.0,85.0,0.2,10482,55.662211920760406,19.624,1
0.0,0.0,0.0,63.0,1.0,10482,55.662211920760406,4.413,1
0.0,0.0,0.0,250.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
3.38,0.845,1112.0,329.0,0.2,10482,55.662211920760406,4.225,1
4.371,0.874,1390.0,318.0,0.2,10482,55.662211920760406,5.245,1
3.271,0.0,278.0,85.0,0.2,10482,55.662211920760406,26.165,1
0.0,0.0,0.0,63.0,1.0,10482,55.662211920760406,4.413,1
0.0,0.0,0.0,250.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
4.225,0.845,1390.0,329.0,0.2,10482,55.662211920760406,4.225,1
5.245,0.874,1668.0,318.0,0.2,10482,55.662211920760406,5.245,1
3.271,0.0,278.0,85.0,0.2,10482,55.662211920760406,32.706,1
0.0,0.0,0.0,63.0,1.0,10482,55.662211920760406,4.413,1
0.0,0.0,0.0,250.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
4.225,0.0,1390.0,329.0,0.2,10482,55.662211920760406,4.225,1
5.245,0.0,1668.0,318.0,0.2,10482,55.662211920760406,5.245,1
9.812,6.541,834.0,85.0,0.2,10482,55.662211920760406,32.706,1
0.0,0.0,0.0,63.0,1.0,10482,55.662211920760406,13.238,1
0.0,0.0,0.0,250.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
4.225,0.0,1390.0,329.0,0.2,10482,55.662211920760406,4.225,1
5.245,0.0,1668.0,318.0,0.2,10482,55.662211920760406,5.245,1
16.353,6.541,1390.0,85.0,0.2,10482,55.662211920760406,32.706,1
0.0,0.0,0.0,63.0,1.0,10482,55.662211920760406,22.063,1
0.0,0.0,0.0,250.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
4.225,0.0,1390.0,329.0,0.2,10482,55.662211920760406,4.225,1
5.245,0.0,1668.0,318.0,0.2,10482,55.662211920760406,5.245,1
19.624,3.271,1668.0,85.0,0.2,10482,55.662211920760406,32.706,1
4.413,4.413,278.0,63.0,0.2,10482,55.662211920760406,26.476,1
0.0,0.0,0.0,250.0,1.0,10482,55.662211920760406,1.112,1
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
4.225,0.0,1390.0,329.0,0.2,10482,55.662211920760406,4.225,1
5.245,0.0,1668.0,318.0,0.2,10482,55.662211920760406,5.245,1
26.165,6.541,2224.0,85.0,0.2,10482,55.662211920760406,32.706,1
4.413,0.0,278.0,63.0,0.2,10482,55.662211920760406,35.302,1
0.0,0.0,0.0,250.0,1.0,10482,55.662211920760406,1.112,1
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
4.225,0.0,1390.0,329.0,0.2,10482,55.662211920760406,4.225,1
5.245,0.0,1668.0,318.0,0.2,10482,55.662211920760406,5.245,1
32.706,6.541,2780.0,85.0,0.2,10482,55.662211920760406,32.706,1
4.413,0.0,278.0,63.0,0.2,10482,55.662211920760406,44.127,1
0.0,0.0,0.0,250.0,1.0,10482,55.662211920760406,1.112,1
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
4.225,0.0,1390.0,329.0,0.2,10482,55.662211920760406,4.225,1
5.245,0.0,1668.0,318.0,0.2,10482,55.662211920760406,5.245,1
32.706,0.0,2780.0,85.0,0.2,10482,55.662211920760406,32.706,1
13.238,8.825,834.0,63.0,0.2,10482,55.662211920760406,44.127,1
0.0,0.0,0.0,250.0,1.0,10482,55.662211920760406,3.336,1
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
4.225,0.0,1390.0,329.0,0.2,10482,55.662211920760406,4.225,1
5.245,0.0,1668.0,318.0,0.2,10482,55.662211920760406,5.245,1
32.706,0.0,2780.0,85.0,0.2,10482,55.662211920760406,32.706,1
22.063,8.825,1390.0,63.0,0.2,10482,55.662211920760406,44.127,1
0.0,0.0,0.0,250.0,1.0,10482,55.662211920760406,5.56,1
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,0.0,0
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
4.225,0.0,1390.0,329.0,0.2,10482,55.662211920760406,4.1,1
5.245,0.0,1668.0,318.0,0.2,10482,55.662211920760406,5.116,1
32.706,0.0,2780.0,85.0,0.2,10482,55.662211920760406,32.706,1
26.476,4.413,1668.0,63.0,0.2,10482,55.662211920760406,44.127,1
1.112,1.112,278.0,250.0,0.2,10482,55.662211920760406,6.672,1
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,2.298,1
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
4.225,0.0,1390.0,329.0,0.2,10482,55.662211920760406,3.255,1
5.245,0.0,1668.0,318.0,0.2,10482,55.662211920760406,4.242,1
32.706,0.0,2780.0,85.0,0.2,10482,55.662211920760406,32.706,1
35.302,8.826,2224.0,63.0,0.2,10482,55.662211920760406,44.127,1
1.112,0.0,278.0,250.0,0.2,10482,55.662211920760406,8.896,1
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,2.298,1
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
4.225,0.0,1390.0,329.0,0.2,10482,55.662211920760406,3.255,1
5.245,0.0,1668.0,318.0,0.2,10482,55.662211920760406,4.242,1
32.706,0.0,2780.0,85.0,0.2,10482,55.662211920760406,32.706,1
44.127,8.825,2780.0,63.0,0.2,10482,55.662211920760406,44.127,1
1.112,0.0,278.0,250.0,0.2,10482,55.662211920760406,8.896,1
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,2.298,1
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
4.225,0.0,1390.0,329.0,0.2,10482,55.662211920760406,3.255,1
5.245,0.0,1668.0,318.0,0.2,10482,55.662211920760406,4.242,1
32.706,0.0,2780.0,85.0,0.2,10482,55.662211920760406,32.706,1
44.127,0.0,2780.0,63.0,0.2,10482,55.662211920760406,44.127,1
3.336,2.224,834.0,250.0,0.2,10482,55.662211920760406,8.896,1
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,2.298,1
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
4.225,0.0,1390.0,329.0,0.2,10482,55.662211920760406,3.255,1
5.245,0.0,1668.0,318.0,0.2,10482,55.662211920760406,4.242,1
32.706,0.0,2780.0,85.0,0.2,10482,55.662211920760406,32.706,1
44.127,0.0,2780.0,63.0,0.2,10482,55.662211920760406,44.127,1
5.56,2.224,1390.0,250.0,0.2,10482,55.662211920760406,8.896,1
0.0,0.0,0.0,121.0,1.0,10482,55.662211920760406,2.298,1
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
4.1,-0.125,1349.0,329.0,0.2,10482,55.662211920760406,3.255,1
5.116,-0.129,1627.0,318.0,0.2,10482,55.662211920760406,4.242,1
32.706,0.0,2780.0,85.0,0.2,10482,55.662211920760406,32.706,1
44.127,0.0,2780.0,63.0,0.2,10482,55.662211920760406,44.127,1
6.672,1.112,1668.0,250.0,0.2,10482,55.662211920760406,8.896,1
2.298,2.298,278.0,121.0,0.2,10482,55.662211920760406,2.298,1
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
3.255,-0.845,1071.0,329.0,0.2,10482,55.662211920760406,3.255,1
4.242,-0.874,1349.0,318.0,0.2,10482,55.662211920760406,4.242,1
32.706,0.0,2780.0,85.0,0.2,10482,55.662211920760406,32.706,1
44.127,0.0,2780.0,63.0,0.2,10482,55.662211920760406,44.127,1
8.896,2.224,2224.0,250.0,0.2,10482,55.662211920760406,8.896,1
2.298,0.0,278.0,121.0,0.2,10482,55.662211920760406,2.298,1
0.0,0.0,0.0,1000.0,1.0,10482,55.662211920760406,0.0,0
2.572,0.0,625.0,243.0,0.2,15849,114.69930496839103,13.621,1
1.189,0.0,521.0,438.0,0.2,15849,114.69930496839103,7.137,1
0.0,0.0,0.0,67.0,1.0,15849,114.69930496839103,6.567,1
0.0,0.0,0.0,247.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,108.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
5.144,2.572,1250.0,243.0,0.2,15849,114.69930496839103,14.383,1
2.379,1.19,1042.0,438.0,0.2,15849,114.69930496839103,7.137,1
0.0,0.0,0.0,67.0,1.0,15849,114.69930496839103,20.91,1
0.0,0.0,0.0,247.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,108.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
7.716,2.572,1875.0,243.0,0.2,15849,114.69930496839103,15.144,1
3.568,1.189,1563.0,438.0,0.2,15849,114.69930496839103,7.137,1
0.0,0.0,0.0,67.0,1.0,15849,114.69930496839103,35.254,1
0.0,0.0,0.0,247.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,108.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
10.288,2.572,2500.0,243.0,0.2,15849,114.69930496839103,15.905,1
4.758,1.19,2084.0,438.0,0.2,15849,114.69930496839103,7.137,1
0.0,0.0,0.0,67.0,1.0,15849,114.69930496839103,49.597,1
0.0,0.0,0.0,247.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,108.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
12.86,2.572,3125.0,243.0,0.2,15849,114.69930496839103,16.667,1
5.947,1.189,2605.0,438.0,0.2,15849,114.69930496839103,7.137,1
0.0,0.0,0.0,67.0,1.0,15849,114.69930496839103,63.94,1
0.0,0.0,0.0,247.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,108.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
13.621,0.761,3310.0,243.0,0.2,15849,114.69930496839103,17.428,1
7.137,1.19,3126.0,438.0,0.2,15849,114.69930496839103,7.137,1
6.567,6.567,440.0,67.0,0.2,15849,114.69930496839103,71.716,1
0.0,0.0,0.0,247.0,1.0,15849,114.69930496839103,1.781,1
0.0,0.0,0.0,108.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
14.383,0.762,3495.0,243.0,0.2,15849,114.69930496839103,18.189,1
7.137,0.0,3126.0,438.0,0.2,15849,114.69930496839103,7.137,1
20.91,14.343,1401.0,67.0,0.2,15849,114.69930496839103,76.657,1
0.0,0.0,0.0,247.0,1.0,15849,114.69930496839103,4.332,1
0.0,0.0,0.0,108.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
15.144,0.761,3680.0,243.0,0.2,15849,114.69930496839103,18.951,1
7.137,0.0,3126.0,438.0,0.2,15849,114.69930496839103,7.137,1
35.254,14.344,2362.0,67.0,0.2,15849,114.69930496839103,81.597,1
0.0,0.0,0.0,247.0,1.0,15849,114.69930496839103,6.883,1
0.0,0.0,0.0,108.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
15.905,0.761,3865.0,243.0,0.2,15849,114.69930496839103,19.099,1
7.137,0.0,3126.0,438.0,0.2,15849,114.69930496839103,7.032,1
49.597,14.343,3323.0,67.0,0.2,15849,114.69930496839103,86.537,1
0.0,0.0,0.0,247.0,1.0,15849,114.69930496839103,9.433,1
0.0,0.0,0.0,108.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
16.667,0.762,4050.0,243.0,0.2,15849,114.69930496839103,17.288,1
7.137,0.0,3126.0,438.0,0.2,15849,114.69930496839103,5.842,1
63.94,14.343,4284.0,67.0,0.2,15849,114.69930496839103,91.478,1
0.0,0.0,0.0,247.0,1.0,15849,114.69930496839103,11.984,1
0.0,0.0,0.0,108.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
17.428,0.761,4235.0,243.0,0.2,15849,114.69930496839103,15.477,1
7.137,0.0,3126.0,438.0,0.2,15849,114.69930496839103,4.653,1
71.716,7.776,4805.0,67.0,0.2,15849,114.69930496839103,96.418,1
1.781,1.781,440.0,247.0,0.2,15849,114.69930496839103,12.753,1
0.0,0.0,0.0,108.0,1.0,15849,114.69930496839103,4.074,1
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
18.189,0.761,4420.0,243.0,0.2,15849,114.69930496839103,13.667,1
7.137,0.0,3126.0,438.0,0.2,15849,114.69930496839103,3.463,1
76.657,4.941,5136.0,67.0,0.2,15849,114.69930496839103,101.358,1
4.332,2.551,1070.0,247.0,0.2,15849,114.69930496839103,12.753,1
0.0,0.0,0.0,108.0,1.0,15849,114.69930496839103,9.907,1
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
18.951,0.762,4605.0,243.0,0.2,15849,114.69930496839103,11.856,1
7.137,0.0,3126.0,438.0,0.2,15849,114.69930496839103,2.274,1
81.597,4.94,5467.0,67.0,0.2,15849,114.69930496839103,106.299,1
6.883,2.551,1700.0,247.0,0.2,15849,114.69930496839103,12.753,1
0.0,0.0,0.0,108.0,1.0,15849,114.69930496839103,15.741,1
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
19.099,0.148,4641.0,243.0,0.2,15849,114.69930496839103,10.045,1
7.032,-0.105,3080.0,438.0,0.2,15849,114.69930496839103,1.084,1
86.537,4.94,5798.0,67.0,0.2,15849,114.69930496839103,111.239,1
9.433,2.55,2330.0,247.0,0.2,15849,114.69930496839103,12.753,1
0.0,0.0,0.0,108.0,1.0,15849,114.69930496839103,21.574,1
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
17.288,-1.811,4201.0,243.0,0.2,15849,114.69930496839103,8.523,1
5.842,-1.19,2559.0,438.0,0.2,15849,114.69930496839103,0.0,0
91.478,4.941,6129.0,67.0,0.2,15849,114.69930496839103,114.448,1
11.984,2.551,2960.0,247.0,0.2,15849,114.69930496839103,12.753,1
0.0,0.0,0.0,108.0,1.0,15849,114.69930496839103,27.407,1
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
15.477,-1.811,3761.0,243.0,0.2,15849,114.69930496839103,8.523,1
4.653,-1.189,2038.0,438.0,0.2,15849,114.69930496839103,0.0,0
96.418,4.94,6460.0,67.0,0.2,15849,114.69930496839103,114.448,1
12.753,0.769,3150.0,247.0,0.2,15849,114.69930496839103,12.753,1
4.074,4.074,440.0,108.0,0.2,15849,114.69930496839103,27.407,1
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
13.667,-1.81,3321.0,243.0,0.2,15849,114.69930496839103,8.523,1
3.463,-1.19,1517.0,438.0,0.2,15849,114.69930496839103,0.0,0
101.358,4.94,6791.0,67.0,0.2,15849,114.69930496839103,114.448,1
12.753,0.0,3150.0,247.0,0.2,15849,114.69930496839103,12.753,1
9.907,5.833,1070.0,108.0,0.2,15849,114.69930496839103,27.407,1
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
11.856,-1.811,2881.0,243.0,0.2,15849,114.69930496839103,8.523,1
2.274,-1.189,996.0,438.0,0.2,15849,114.69930496839103,0.0,0
106.299,4.941,7122.0,67.0,0.2,15849,114.69930496839103,114.448,1
12.753,0.0,3150.0,247.0,0.2,15849,114.69930496839103,12.753,1
15.741,5.834,1700.0,108.0,0.2,15849,114.69930496839103,27.407,1
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
10.045,-1.811,2441.0,243.0,0.2,15849,114.69930496839103,8.523,1
1.084,-1.19,475.0,438.0,0.2,15849,114.69930496839103,0.0,0
111.239,4.94,7453.0,67.0,0.2,15849,114.69930496839103,114.448,1
12.753,0.0,3150.0,247.0,0.2,15849,114.69930496839103,12.753,1
21.574,5.833,2330.0,108.0,0.2,15849,114.69930496839103,27.407,1
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
8.523,-1.522,2071.0,243.0,0.2,15849,114.69930496839103,8.523,1
0.0,-1.084,0.0,438.0,1.0,15849,114.69930496839103,0.0,0
114.448,3.209,7668.0,67.0,0.2,15849,114.69930496839103,114.448,1
12.753,0.0,3150.0,247.0,0.2,15849,114.69930496839103,12.753,1
27.407,5.833,2960.0,108.0,0.2,15849,114.69930496839103,27.407,1
0.0,0.0,0.0,157.0,1.0,15849,114.69930496839103,0.0,0
0.0,0.0,0.0,1000.0,1.0,15849,114.69930496839103,0.0,0
2.326,0.0,521.0,224.0,0.2,5554,104.24959811278192,10.071,1
1.742,0.0,521.0,299.0,0.2,5554,104.24959811278192,9.288,1
0.0,0.0,0.0,288.0,1.0,5554,104.24959811278192,1.809,1
0.0,0.0,0.0,208.0,1.0,5554,104.24959811278192,0.0,0
0.0,0.0,0.0,197.0,1.0,5554,104.24959811278192,0.0,0
0.0,0.0,0.0,135.0,1.0,5554,104.24959811278192,0.0,0
0.0,0.0,0.0,1000.0,1.0,5554,104.24959811278192,0.0,0
4.652,2.326,1042.0,224.0,0.2,5554,104.24959811278192,7.746,1
3.485,1.743,1042.0,299.0,0.2,5554,104.24959811278192,7.883,1
0.0,0.0,0.0,288.0,1.0,5554,104.24959811278192,5.076,1
0.0,0.0,0.0,208.0,1.0,5554,104.24959811278192,0.0,0
0.0,0.0,0.0,197.0,1.0,5554,104.24959811278192,0.0,0
0.0,0.0,0.0,135.0,1.0,5554,104.24959811278192,0.0,0
0.0,0.0,0.0,1000.0,1.0,5554,104.24959811278192,0.0,0
6.978,2.326,1563.0,224.0,0.2,5554,104.24959811278192,5.42,1
5.227,1.742,1563.0,299.0,0.2,5554,104.24959811278192,6.478,1
0.0,0.0,0.0,288.0,1.0,5554,104.24959811278192,8.344,1
0.0,0.0,0.0,208.0,1.0,5554,104.24959811278192,0.0,0
0.0,0.0,0.0,197.0,1.0,5554,104.24959811278192,0.0,0
0.0,0.0,0.0,135.0,1.0,5554,104.24959811278192,0.0,0
0.0,0.0,0.0,1000.0,1.0,5554,104.24959811278192,0.0,0
9.304,2.326,2084.0,224.0,0.2,5554,104.24959811278192,3.094,1
6.97,1.743,2084.0,299.0,0.2,5554,104.24959811278192,5.074,1
0.0,0.0,0.0,288.0,1.0,5554,104.24959811278192,11.611,1
0.0,0.0,0.0,208.0,1.0,5554,104.24959811278192,0.0,0
0.0,0.0,0.0,197.0,1.0,5554,104.24959811278192,0.0,0
0.0,0.0,0.0,135.0,1.0,5554,104.24959811278192,0.0,0
0.0,0.0,0.0,1000.0,1.0,5554,104.24959811278192,0.0,0
11.629,2.325,2605.0,224.0,0.2,5554,104.24959811278192,0.768,0
8.712,1.742,2605.0,299.0,0.2,5554,104.24959811278192,3.669,1
0.0,0.0,0.0,288.0,1.0,5554,104.24959811278192,14.878,1
0.0,0.0,0.0,208.0,1.0,5554,104.24959811278192,0.0,0
0.0,0.0,0.0,197.0,1.0,5554,104.24959811278192,0.0,0
0.0,0.0,0.0,135.0,1.0,5554,104.24959811278192,0.0,0
